nome,sexo,total,ano
Amiracle,F,7,1989
Amita,F,7,1989
Anabella,F,7,1989
Anaelisa,F,7,1989
Anairis,F,7,1989
Analissa,F,7,1989
Analysa,F,7,1989
Anderson,F,7,1989
Andreah,F,7,1989
Andrell,F,7,1989
Aneliese,F,7,1989
Anesa,F,7,1989
Anetra,F,7,1989
Angalina,F,7,1989
Angeleah,F,7,1989
Anhthu,F,7,1989
Anikka,F,7,1989
Aniya,F,7,1989
Anjanae,F,7,1989
Anjani,F,7,1989
Anjoli,F,7,1989
Anju,F,7,1989
Ankita,F,7,1989
Anmarie,F,7,1989
Annalea,F,7,1989
Annaliza,F,7,1989
Annelisa,F,7,1989
Annum,F,7,1989
Ansleigh,F,7,1989
Antionetta,F,7,1989
Antiqua,F,7,1989
Antisha,F,7,1989
Aoife,F,7,1989
Arelle,F,7,1989
Ariceli,F,7,1989
Arina,F,7,1989
Arlet,F,7,1989
Arlisa,F,7,1989
Arnetta,F,7,1989
Aryel,F,7,1989
Arynn,F,7,1989
Asako,F,7,1989
Ashaunti,F,7,1989
Asheena,F,7,1989
Ashelee,F,7,1989
Asjah,F,7,1989
Asleigh,F,7,1989
Aston,F,7,1989
Aszia,F,7,1989
Audreauna,F,7,1989
Audrena,F,7,1989
Audryanna,F,7,1989
Auria,F,7,1989
Australia,F,7,1989
Avante,F,7,1989
Ave,F,7,1989
Avianna,F,7,1989
Avigayil,F,7,1989
Ayah,F,7,1989
Ayelet,F,7,1989
Ayleen,F,7,1989
Ayse,F,7,1989
Azadeh,F,7,1989
Azeneth,F,7,1989
Azizah,F,7,1989
Baleigh,F,7,1989
Baley,F,7,1989
Banessa,F,7,1989
Bennie,F,7,1989
Biannca,F,7,1989
Bita,F,7,1989
Blaize,F,7,1989
Blayke,F,7,1989
Blayre,F,7,1989
Blaze,F,7,1989
Blossom,F,7,1989
Bora,F,7,1989
Breannah,F,7,1989
Breaunna,F,7,1989
Brecken,F,7,1989
Breiana,F,7,1989
Brendalee,F,7,1989
Brenisha,F,7,1989
Brentley,F,7,1989
Briget,F,7,1989
Brihany,F,7,1989
Briley,F,7,1989
Brisha,F,7,1989
Britnei,F,7,1989
Brittay,F,7,1989
Brittin,F,7,1989
Brooklin,F,7,1989
Brttany,F,7,1989
Bryttanie,F,7,1989
Burgandy,F,7,1989
Byron,F,7,1989
Caitland,F,7,1989
Calan,F,7,1989
Calin,F,7,1989
Calynn,F,7,1989
Calysta,F,7,1989
Cambra,F,7,1989
Cameran,F,7,1989
Camerina,F,7,1989
Cameshia,F,7,1989
Cammi,F,7,1989
Camri,F,7,1989
Camron,F,7,1989
Caneisha,F,7,1989
Caralee,F,7,1989
Caree,F,7,1989
Carlen,F,7,1989
Carnisha,F,7,1989
Carrol,F,7,1989
Cashay,F,7,1989
Cassandria,F,7,1989
Cassendra,F,7,1989
Cathie,F,7,1989
Catilin,F,7,1989
Catilyn,F,7,1989
Caylah,F,7,1989
Caylen,F,7,1989
Caytlyn,F,7,1989
Cecilly,F,7,1989
Ceclia,F,7,1989
Cedar,F,7,1989
Celicia,F,7,1989
Centeria,F,7,1989
Cerina,F,7,1989
Cerria,F,7,1989
Cesalie,F,7,1989
Chade,F,7,1989
Chalese,F,7,1989
Chalon,F,7,1989
Chamara,F,7,1989
Chanavia,F,7,1989
Chandi,F,7,1989
Chandria,F,7,1989
Chanetta,F,7,1989
Channy,F,7,1989
Chantea,F,7,1989
Chantha,F,7,1989
Chaquetta,F,7,1989
Charlea,F,7,1989
Charlesa,F,7,1989
Charlynn,F,7,1989
Charmel,F,7,1989
Chasmine,F,7,1989
Chasney,F,7,1989
Chassie,F,7,1989
Chatney,F,7,1989
Chaundra,F,7,1989
Chavela,F,7,1989
Chazmin,F,7,1989
Chea,F,7,1989
Chelce,F,7,1989
Chenay,F,7,1989
Chenel,F,7,1989
Chenille,F,7,1989
Chennel,F,7,1989
Cherine,F,7,1989
Cherlyn,F,7,1989
Cheronda,F,7,1989
Cherron,F,7,1989
Cheslea,F,7,1989
Cheslie,F,7,1989
Chessica,F,7,1989
Chessie,F,7,1989
Chinwe,F,7,1989
Chong,F,7,1989
Chriselda,F,7,1989
Chrishana,F,7,1989
Christee,F,7,1989
Christinea,F,7,1989
Chyanna,F,7,1989
Chyenne,F,7,1989
Ciaira,F,7,1989
Cielo,F,7,1989
Cienna,F,7,1989
Cigi,F,7,1989
Cissy,F,7,1989
Clairessa,F,7,1989
Clancy,F,7,1989
Clarise,F,7,1989
Clarisha,F,7,1989
Clarita,F,7,1989
Claudie,F,7,1989
Clorinda,F,7,1989
Cole,F,7,1989
Coleman,F,7,1989
Collene,F,7,1989
Collyn,F,7,1989
Constantina,F,7,1989
Cornesha,F,7,1989
Corrinna,F,7,1989
Cortne,F,7,1989
Cotie,F,7,1989
Courtany,F,7,1989
Courtne,F,7,1989
Coutney,F,7,1989
Crissie,F,7,1989
Crystallee,F,7,1989
Crystelle,F,7,1989
Crystie,F,7,1989
Crystine,F,7,1989
Currie,F,7,1989
Cynda,F,7,1989
Daaiyah,F,7,1989
Daira,F,7,1989
Daizy,F,7,1989
Dajah,F,7,1989
Dalal,F,7,1989
Dalilah,F,7,1989
Dalissa,F,7,1989
Dallana,F,7,1989
Damali,F,7,1989
Danamarie,F,7,1989
Danasia,F,7,1989
Danay,F,7,1989
Danetta,F,7,1989
Danishia,F,7,1989
Danyeal,F,7,1989
Danylle,F,7,1989
Daquisha,F,7,1989
Daquita,F,7,1989
Darcia,F,7,1989
Darianna,F,7,1989
Dashana,F,7,1989
Dashea,F,7,1989
Dashonna,F,7,1989
Daviana,F,7,1989
Deaira,F,7,1989
Dean,F,7,1989
Deangelo,F,7,1989
Deatra,F,7,1989
Dehlia,F,7,1989
Deicy,F,7,1989
Deisha,F,7,1989
Delayne,F,7,1989
Delecia,F,7,1989
Delesa,F,7,1989
Delisia,F,7,1989
Demika,F,7,1989
Denetta,F,7,1989
Denina,F,7,1989
Deonte,F,7,1989
Dequana,F,7,1989
Dequandra,F,7,1989
Derya,F,7,1989
Desa,F,7,1989
Desarie,F,7,1989
Deshae,F,7,1989
Deshana,F,7,1989
Deshanna,F,7,1989
Deshondra,F,7,1989
Desma,F,7,1989
Dessirae,F,7,1989
Destyni,F,7,1989
Devani,F,7,1989
Devann,F,7,1989
Devinne,F,7,1989
Dezare,F,7,1989
Diamonique,F,7,1989
Dilara,F,7,1989
Dilia,F,7,1989
Dimitri,F,7,1989
Dominisha,F,7,1989
Domique,F,7,1989
Doniesha,F,7,1989
Doninique,F,7,1989
Donnita,F,7,1989
Donsha,F,7,1989
Donyelle,F,7,1989
Dorene,F,7,1989
Doretta,F,7,1989
Doria,F,7,1989
Drusilla,F,7,1989
Duana,F,7,1989
Dulcie,F,7,1989
Dulcinea,F,7,1989
Dulse,F,7,1989
Dustine,F,7,1989
Edelmira,F,7,1989
Edit,F,7,1989
Eleanora,F,7,1989
Electra,F,7,1989
Eleonor,F,7,1989
Eliane,F,7,1989
Elidia,F,7,1989
Elif,F,7,1989
Elliot,F,7,1989
Elmira,F,7,1989
Elvina,F,7,1989
Ely,F,7,1989
Elyssia,F,7,1989
Elyzabeth,F,7,1989
Emanuel,F,7,1989
Emelyn,F,7,1989
Emillie,F,7,1989
Emmanuella,F,7,1989
Emory,F,7,1989
Ennifer,F,7,1989
Enrique,F,7,1989
Eren,F,7,1989
Erienne,F,7,1989
Ernesha,F,7,1989
Ernesto,F,7,1989
Errica,F,7,1989
Eryca,F,7,1989
Evana,F,7,1989
Evian,F,7,1989
Eydie,F,7,1989
Faatima,F,7,1989
Fabian,F,7,1989
Faige,F,7,1989
Falan,F,7,1989
Farha,F,7,1989
Farran,F,7,1989
Fatia,F,7,1989
Fatina,F,7,1989
Fatma,F,7,1989
Fayth,F,7,1989
Felcia,F,7,1989
Felisia,F,7,1989
Feliz,F,7,1989
Fendi,F,7,1989
Filomena,F,7,1989
Flavia,F,7,1989
Flory,F,7,1989
Fortune,F,7,1989
Fotini,F,7,1989
Fradel,F,7,1989
France,F,7,1989
Francessca,F,7,1989
Franci,F,7,1989
Francoise,F,7,1989
Franklin,F,7,1989
Gabina,F,7,1989
Gabrial,F,7,1989
Gabrille,F,7,1989
Gala,F,7,1989
Galit,F,7,1989
Garielle,F,7,1989
Genea,F,7,1989
Genell,F,7,1989
Genita,F,7,1989
Ger,F,7,1989
Gerilyn,F,7,1989
Gesenia,F,7,1989
Giavonna,F,7,1989
Ginnifer,F,7,1989
Gita,F,7,1989
Gracen,F,7,1989
Gracy,F,7,1989
Grasiela,F,7,1989
Graziella,F,7,1989
Gretel,F,7,1989
Guinevere,F,7,1989
Hae,F,7,1989
Halsey,F,7,1989
Harriette,F,7,1989
Hartley,F,7,1989
Haruka,F,7,1989
Hasmik,F,7,1989
Heathe,F,7,1989
Hena,F,7,1989
Henny,F,7,1989
Hibah,F,7,1989
Hollianne,F,7,1989
Hollyn,F,7,1989
Idaly,F,7,1989
Ieesha,F,7,1989
Ilaria,F,7,1989
Ileanna,F,7,1989
Ilisha,F,7,1989
Ilsa,F,7,1989
Inesha,F,7,1989
Iracema,F,7,1989
Irisha,F,7,1989
Isaiah,F,7,1989
Isla,F,7,1989
Italy,F,7,1989
Ivania,F,7,1989
Ivelis,F,7,1989
Ivie,F,7,1989
Ivis,F,7,1989
Ivone,F,7,1989
Iyonna,F,7,1989
Jacarra,F,7,1989
Jack,F,7,1989
Jackelyne,F,7,1989
Jackson,F,7,1989
Jacky,F,7,1989
Jaclin,F,7,1989
Jacole,F,7,1989
Jacolyn,F,7,1989
Jacquette,F,7,1989
Jadda,F,7,1989
Jaela,F,7,1989
Jaelyn,F,7,1989
Jakera,F,7,1989
Jaklyn,F,7,1989
Jalaina,F,7,1989
Jaleese,F,7,1989
Jamacia,F,7,1989
Jameeka,F,7,1989
Jameia,F,7,1989
Jamera,F,7,1989
Jamielynn,F,7,1989
Jamilette,F,7,1989
Jamillia,F,7,1989
Jamison,F,7,1989
Janaki,F,7,1989
Janan,F,7,1989
Janda,F,7,1989
Jandi,F,7,1989
Janecia,F,7,1989
Janeice,F,7,1989
Janele,F,7,1989
Janete,F,7,1989
Jannete,F,7,1989
Jaquanda,F,7,1989
Jaquay,F,7,1989
Jaree,F,7,1989
Jarita,F,7,1989
Jaselyn,F,7,1989
Jashira,F,7,1989
Jasleen,F,7,1989
Jaslin,F,7,1989
Jasline,F,7,1989
Jasmien,F,7,1989
Jazelle,F,7,1989
Jazlin,F,7,1989
Jazzlyn,F,7,1989
Jazzma,F,7,1989
Jeffery,F,7,1989
Jeffifer,F,7,1989
Jelana,F,7,1989
Jelica,F,7,1989
Jemia,F,7,1989
Jemika,F,7,1989
Jeneca,F,7,1989
Jennay,F,7,1989
Jenne,F,7,1989
Jennel,F,7,1989
Jeraldin,F,7,1989
Jerin,F,7,1989
Jerome,F,7,1989
Jerryca,F,7,1989
Jesalyn,F,7,1989
Jessicaanne,F,7,1989
Jesslynn,F,7,1989
Jilissa,F,7,1989
Jillayne,F,7,1989
Jillene,F,7,1989
Jimeka,F,7,1989
Jiselle,F,7,1989
Jlisa,F,7,1989
Jnai,F,7,1989
Johanne,F,7,1989
Johneshia,F,7,1989
Johnesia,F,7,1989
Jolina,F,7,1989
Jolisha,F,7,1989
Jonet,F,7,1989
Jonita,F,7,1989
Jonte,F,7,1989
Jordane,F,7,1989
Josalynn,F,7,1989
Jowanna,F,7,1989
Judit,F,7,1989
Juleesa,F,7,1989
Julius,F,7,1989
Junie,F,7,1989
Jylisa,F,7,1989
Kabao,F,7,1989
Kadeshia,F,7,1989
Kadey,F,7,1989
Kadisha,F,7,1989
Kaesha,F,7,1989
Kailei,F,7,1989
Kaisy,F,7,1989
Kaitrin,F,7,1989
Kaleema,F,7,1989
Kalista,F,7,1989
Kameka,F,7,1989
Kandee,F,7,1989
Kandise,F,7,1989
Kandus,F,7,1989
Kanosha,F,7,1989
Kanya,F,7,1989
Karaline,F,7,1989
Karalynn,F,7,1989
Karel,F,7,1989
Karesha,F,7,1989
Kariss,F,7,1989
Karlena,F,7,1989
Karlin,F,7,1989
Karlisa,F,7,1989
Karysa,F,7,1989
Kashonda,F,7,1989
Kasidy,F,7,1989
Katalyn,F,7,1989
Katerra,F,7,1989
Kathline,F,7,1989
Kathreen,F,7,1989
Katlynne,F,7,1989
Katriana,F,7,1989
Katriena,F,7,1989
Katura,F,7,1989
Katurah,F,7,1989
Kayana,F,7,1989
Kaydie,F,7,1989
Kayelani,F,7,1989
Kayelyn,F,7,1989
Kaylamarie,F,7,1989
Kaylana,F,7,1989
Kayliegh,F,7,1989
Keaghlan,F,7,1989
Keani,F,7,1989
Keeana,F,7,1989
Keelee,F,7,1989
Kegan,F,7,1989
Kelda,F,7,1989
Kelicia,F,7,1989
Kelsha,F,7,1989
Kemesha,F,7,1989
Kendre,F,7,1989
Kendrick,F,7,1989
Kenetra,F,7,1989
Kenneshia,F,7,1989
Kennetta,F,7,1989
Kenny,F,7,1989
Kenyota,F,7,1989
Keon,F,7,1989
Keonta,F,7,1989
Kerie,F,7,1989
Kerrian,F,7,1989
Kerrilyn,F,7,1989
Kerstie,F,7,1989
Keshara,F,7,1989
Keundra,F,7,1989
Kewana,F,7,1989
Kewanna,F,7,1989
Keyetta,F,7,1989
Keyshia,F,7,1989
Khadeeja,F,7,1989
Khaliah,F,7,1989
Khara,F,7,1989
Khari,F,7,1989
Khiana,F,7,1989
Khushboo,F,7,1989
Kiari,F,7,1989
Kiffany,F,7,1989
Kijuana,F,7,1989
Kilie,F,7,1989
Kimia,F,7,1989
Kindall,F,7,1989
Kinesha,F,7,1989
Kirbie,F,7,1989
Kirsha,F,7,1989
Kirstina,F,7,1989
Klarisa,F,7,1989
Kleigh,F,7,1989
Kodee,F,7,1989
Kolbie,F,7,1989
Koral,F,7,1989
Koriann,F,7,1989
Krishana,F,7,1989
Kristara,F,7,1989
Kristilyn,F,7,1989
Kritzia,F,7,1989
Kt,F,7,1989
Kylan,F,7,1989
Kym,F,7,1989
Kynesha,F,7,1989
Kyri,F,7,1989
Kyrra,F,7,1989
Kyrstyn,F,7,1989
Kysha,F,7,1989
Lacara,F,7,1989
Lachrista,F,7,1989
Lacreasha,F,7,1989
Lacresia,F,7,1989
Ladaisha,F,7,1989
Lafonda,F,7,1989
Lajoya,F,7,1989
Lakeidra,F,7,1989
Laketra,F,7,1989
Lakina,F,7,1989
Lakota,F,7,1989
Lakshmi,F,7,1989
Lama,F,7,1989
Lameshia,F,7,1989
Lamica,F,7,1989
Lanay,F,7,1989
Lanell,F,7,1989
Lanier,F,7,1989
Lannette,F,7,1989
Laporshe,F,7,1989
Laquavia,F,7,1989
Laquilla,F,7,1989
Lareina,F,7,1989
Larica,F,7,1989
Laronica,F,7,1989
Laryn,F,7,1989
Lashai,F,7,1989
Lashandria,F,7,1989
Lasheika,F,7,1989
Lashera,F,7,1989
Latalia,F,7,1989
Latangela,F,7,1989
Latania,F,7,1989
Latefa,F,7,1989
Latera,F,7,1989
Laterika,F,7,1989
Laterra,F,7,1989
Latesia,F,7,1989
Latiya,F,7,1989
Latonda,F,7,1989
Latonja,F,7,1989
Latorria,F,7,1989
Latreshia,F,7,1989
Laurence,F,7,1989
Laury,F,7,1989
Lavender,F,7,1989
Lazette,F,7,1989
Leahann,F,7,1989
Leala,F,7,1989
Leanda,F,7,1989
Leni,F,7,1989
Leonard,F,7,1989
Lequisha,F,7,1989
Leslea,F,7,1989
Leteisha,F,7,1989
Leteshia,F,7,1989
Lettie,F,7,1989
Lexington,F,7,1989
Lezlee,F,7,1989
Lillianna,F,7,1989
Lindzie,F,7,1989
Linsdey,F,7,1989
Linsie,F,7,1989
Lizanne,F,7,1989
Lizvette,F,7,1989
Lizza,F,7,1989
Llesica,F,7,1989
Loida,F,7,1989
Londa,F,7,1989
Lonnisha,F,7,1989
Lorea,F,7,1989
Loreen,F,7,1989
Lorraina,F,7,1989
Lorriane,F,7,1989
Louvenia,F,7,1989
Lovette,F,7,1989
Luke,F,7,1989
Lus,F,7,1989
Luzmaria,F,7,1989
Lyanna,F,7,1989
Lyly,F,7,1989
Lyndel,F,7,1989
Lynden,F,7,1989
Lyndy,F,7,1989
Lynita,F,7,1989
Lynsy,F,7,1989
Madelina,F,7,1989
Madia,F,7,1989
Madilynn,F,7,1989
Madisyn,F,7,1989
Maelyn,F,7,1989
Maili,F,7,1989
Mairi,F,7,1989
Malicia,F,7,1989
Malin,F,7,1989
Mallisa,F,7,1989
Mallorey,F,7,1989
Maloree,F,7,1989
Mandeep,F,7,1989
Manya,F,7,1989
Marcellina,F,7,1989
Marcos,F,7,1989
Maresha,F,7,1989
Mareta,F,7,1989
Margarite,F,7,1989
Margherita,F,7,1989
Marguerita,F,7,1989
Mariade,F,7,1989
Mariadel,F,7,1989
Mariadelaluz,F,7,1989
Mariha,F,7,1989
Marijane,F,7,1989
Marijke,F,7,1989
Marilena,F,7,1989
Marilla,F,7,1989
Markitta,F,7,1989
Marlea,F,7,1989
Marlette,F,7,1989
Marlon,F,7,1989
Marnae,F,7,1989
Marqui,F,7,1989
Marquida,F,7,1989
Marrah,F,7,1989
Marri,F,7,1989
Marvette,F,7,1989
Marylouise,F,7,1989
Marymargaret,F,7,1989
Mathilde,F,7,1989
Matina,F,7,1989
Maurisha,F,7,1989
Maurita,F,7,1989
Mayah,F,7,1989
Maybelline,F,7,1989
Mayme,F,7,1989
Mckenzi,F,7,1989
Meghanne,F,7,1989
Meghen,F,7,1989
Megin,F,7,1989
Mehwish,F,7,1989
Melady,F,7,1989
Melaina,F,7,1989
Meleny,F,7,1989
Melissaann,F,7,1989
Mellonie,F,7,1989
Mercedies,F,7,1989
Meriel,F,7,1989
Merilyn,F,7,1989
Merina,F,7,1989
Mersadies,F,7,1989
Meshia,F,7,1989
Miari,F,7,1989
Miasha,F,7,1989
Michalle,F,7,1989
Michea,F,7,1989
Mikeala,F,7,1989
Mikeshia,F,7,1989
Milly,F,7,1989
Milton,F,7,1989
Mirah,F,7,1989
Mirinda,F,7,1989
Mistee,F,7,1989
Mistey,F,7,1989
Moana,F,7,1989
Monea,F,7,1989
Moneisha,F,7,1989
Monette,F,7,1989
Monita,F,7,1989
Morgane,F,7,1989
Morgyn,F,7,1989
Moria,F,7,1989
Morrisa,F,7,1989
Muranda,F,7,1989
Myasia,F,7,1989
Mychal,F,7,1989
Myeasha,F,7,1989
Mykah,F,7,1989
Mykeisha,F,7,1989
Mystie,F,7,1989
Nabiha,F,7,1989
Nadeige,F,7,1989
Nahal,F,7,1989
Nailea,F,7,1989
Nakeesha,F,7,1989
Nakeeta,F,7,1989
Nalini,F,7,1989
Namita,F,7,1989
Nashawn,F,7,1989
Nashia,F,7,1989
Nasim,F,7,1989
Nasya,F,7,1989
Natalina,F,7,1989
Natallie,F,7,1989
Nathasha,F,7,1989
Natrice,F,7,1989
Navneet,F,7,1989
Nawal,F,7,1989
Naya,F,7,1989
Nayla,F,7,1989
Neasha,F,7,1989
Neeka,F,7,1989
Negin,F,7,1989
Neida,F,7,1989
Nekisha,F,7,1989
Nella,F,7,1989
Nesreen,F,7,1989
Nguyet,F,7,1989
Nhu,F,7,1989
Nickey,F,7,1989
Nickia,F,7,1989
Nicle,F,7,1989
Nicolemarie,F,7,1989
Nicoya,F,7,1989
Nidya,F,7,1989
Nikayla,F,7,1989
Nikeshia,F,7,1989
Nikie,F,7,1989
Nkechi,F,7,1989
Nocole,F,7,1989
Noella,F,7,1989
Norell,F,7,1989
Nupur,F,7,1989
Nykeemah,F,7,1989
Olevia,F,7,1989
Ollie,F,7,1989
Olutosin,F,7,1989
Oprah,F,7,1989
Orit,F,7,1989
Panhia,F,7,1989
Patra,F,7,1989
Patrese,F,7,1989
Pavielle,F,7,1989
Petrina,F,7,1989
Phallon,F,7,1989
Phelicia,F,7,1989
Porcia,F,7,1989
Preethi,F,7,1989
Priscill,F,7,1989
Prisila,F,7,1989
Punam,F,7,1989
Purvi,F,7,1989
Qiara,F,7,1989
Quanetta,F,7,1989
Quinci,F,7,1989
Quineshia,F,7,1989
Quinette,F,7,1989
Quintera,F,7,1989
Rachae,F,7,1989
Raesha,F,7,1989
Ragina,F,7,1989
Rain,F,7,1989
Rainie,F,7,1989
Rakisha,F,7,1989
Randal,F,7,1989
Ranelle,F,7,1989
Ranika,F,7,1989
Raynee,F,7,1989
Razan,F,7,1989
Reatta,F,7,1989
Rebeckah,F,7,1989
Rei,F,7,1989
Renelle,F,7,1989
Renise,F,7,1989
Renne,F,7,1989
Reya,F,7,1989
Rhian,F,7,1989
Richel,F,7,1989
Rici,F,7,1989
Rickell,F,7,1989
Ricketa,F,7,1989
Rickisha,F,7,1989
Ricquel,F,7,1989
Riddhi,F,7,1989
Rie,F,7,1989
Rodneisha,F,7,1989
Roizy,F,7,1989
Rolando,F,7,1989
Ronell,F,7,1989
Ronique,F,7,1989
Ronnica,F,7,1989
Ronny,F,7,1989
Roquel,F,7,1989
Rosangela,F,7,1989
Roselynn,F,7,1989
Rosheena,F,7,1989
Roxsana,F,7,1989
Royale,F,7,1989
Rozalyn,F,7,1989
Rozanna,F,7,1989
Rozlyn,F,7,1989
Ruba,F,7,1989
Rudie,F,7,1989
Ryleigh,F,7,1989
Sabeen,F,7,1989
Sadee,F,7,1989
Safiyyah,F,7,1989
Sakara,F,7,1989
Sakeenah,F,7,1989
Saki,F,7,1989
Salima,F,7,1989
Samyra,F,7,1989
Sanantha,F,7,1989
Sandee,F,7,1989
Sandhya,F,7,1989
Sanya,F,7,1989
Saori,F,7,1989
Sarin,F,7,1989
Saron,F,7,1989
Satoria,F,7,1989
Seantae,F,7,1989
Seferina,F,7,1989
Sehar,F,7,1989
Selin,F,7,1989
Senequa,F,7,1989
Serah,F,7,1989
Seren,F,7,1989
Serrena,F,7,1989
Shaasia,F,7,1989
Shabana,F,7,1989
Shadara,F,7,1989
Shadea,F,7,1989
Shadie,F,7,1989
Shadiyah,F,7,1989
Shai,F,7,1989
Shaka,F,7,1989
Shakedra,F,7,1989
Shakeitha,F,7,1989
Shakendria,F,7,1989
Shaketta,F,7,1989
Shakevia,F,7,1989
Shakiea,F,7,1989
Shakirra,F,7,1989
Shakoya,F,7,1989
Shalaina,F,7,1989
Shalay,F,7,1989
Shalika,F,7,1989
Shalissa,F,7,1989
Shamaria,F,7,1989
Shameca,F,7,1989
Shamesha,F,7,1989
Shamra,F,7,1989
Shaneia,F,7,1989
Shanikia,F,7,1989
Shanikwa,F,7,1989
Shanina,F,7,1989
Shannae,F,7,1989
Shanoa,F,7,1989
Shanovia,F,7,1989
Shantale,F,7,1989
Shantasia,F,7,1989
Shaquel,F,7,1989
Shar,F,7,1989
Sharekia,F,7,1989
Shariah,F,7,1989
Sharisa,F,7,1989
Sharlotte,F,7,1989
Sharlynn,F,7,1989
Sharmeen,F,7,1989
Sharmin,F,7,1989
Sharnese,F,7,1989
Sharyl,F,7,1989
Shatari,F,7,1989
Shatisha,F,7,1989
Shaunae,F,7,1989
Shavaun,F,7,1989
Shawneice,F,7,1989
Shawnelle,F,7,1989
Shayli,F,7,1989
Shayra,F,7,1989
Sheera,F,7,1989
Sheetal,F,7,1989
Shefali,F,7,1989
Shekera,F,7,1989
Shelissa,F,7,1989
Shenica,F,7,1989
Sheona,F,7,1989
Sherriann,F,7,1989
Sheva,F,7,1989
Shevawn,F,7,1989
Sheyna,F,7,1989
Shikita,F,7,1989
Shima,F,7,1989
Shiri,F,7,1989
Shirleen,F,7,1989
Shiva,F,7,1989
Shizuka,F,7,1989
Shulamit,F,7,1989
Shuree,F,7,1989
Simcha,F,7,1989
Sindi,F,7,1989
Slyvia,F,7,1989
Soila,F,7,1989
Sonda,F,7,1989
Soni,F,7,1989
Soriya,F,7,1989
Stachia,F,7,1989
Starlena,F,7,1989
Starlet,F,7,1989
Starlett,F,7,1989
Starlyn,F,7,1989
Stevy,F,7,1989
Sujey,F,7,1989
Sultana,F,7,1989
Sumner,F,7,1989
Sundra,F,7,1989
Suni,F,7,1989
Swati,F,7,1989
Sydnei,F,7,1989
Taahira,F,7,1989
Taccara,F,7,1989
Tacora,F,7,1989
Taffy,F,7,1989
Takasha,F,7,1989
Takendra,F,7,1989
Talana,F,7,1989
Talar,F,7,1989
Talesa,F,7,1989
Talli,F,7,1989
Tallie,F,7,1989
Tameria,F,7,1989
Tamicka,F,7,1989
Tamila,F,7,1989
Tamora,F,7,1989
Tamrah,F,7,1989
Tanara,F,7,1989
Tandi,F,7,1989
Tangelia,F,7,1989
Tangie,F,7,1989
Tanicia,F,7,1989
Taniece,F,7,1989
Tannah,F,7,1989
Tanvi,F,7,1989
Taquanna,F,7,1989
Tareka,F,7,1989
Tarnesha,F,7,1989
Tarynn,F,7,1989
Tashala,F,7,1989
Tasheba,F,7,1989
Tata,F,7,1989
Taysia,F,7,1989
Teaire,F,7,1989
Teale,F,7,1989
Teera,F,7,1989
Teigan,F,7,1989
Tejal,F,7,1989
Telissa,F,7,1989
Telitha,F,7,1989
Tenae,F,7,1989
Teondra,F,7,1989
Teosha,F,7,1989
Teran,F,7,1989
Tereka,F,7,1989
Terena,F,7,1989
Terence,F,7,1989
Terie,F,7,1989
Terrencia,F,7,1989
Terrina,F,7,1989
Terrion,F,7,1989
Terrisa,F,7,1989
Teshana,F,7,1989
Thalya,F,7,1989
Theresia,F,7,1989
Thuytien,F,7,1989
Tiarrah,F,7,1989
Tiearra,F,7,1989
Tieshia,F,7,1989
Tifanny,F,7,1989
Tiffine,F,7,1989
Tija,F,7,1989
Tiki,F,7,1989
Tineshia,F,7,1989
Tiondra,F,7,1989
Tobie,F,7,1989
Tomasina,F,7,1989
Tomesha,F,7,1989
Tomorrow,F,7,1989
Tonea,F,7,1989
Tonica,F,7,1989
Tonicia,F,7,1989
Toniqua,F,7,1989
Tonique,F,7,1989
Tonna,F,7,1989
Tonnisha,F,7,1989
Totiana,F,7,1989
Towanda,F,7,1989
Towanna,F,7,1989
Trenika,F,7,1989
Trey,F,7,1989
Trichelle,F,7,1989
Trinice,F,7,1989
Trinika,F,7,1989
Trudie,F,7,1989
Tunisha,F,7,1989
Tyara,F,7,1989
Tylene,F,7,1989
Tyna,F,7,1989
Tynesia,F,7,1989
Tynia,F,7,1989
Tyniesha,F,7,1989
Tynishia,F,7,1989
Tyona,F,7,1989
Tyria,F,7,1989
Tyronica,F,7,1989
Tyshawn,F,7,1989
Tysheena,F,7,1989
Tyshia,F,7,1989
Tytianna,F,7,1989
Tywana,F,7,1989
Vada,F,7,1989
Valincia,F,7,1989
Vallon,F,7,1989
Valori,F,7,1989
Valyn,F,7,1989
Vandy,F,7,1989
Velda,F,7,1989
Verity,F,7,1989
Vernica,F,7,1989
Veronia,F,7,1989
Vesenia,F,7,1989
Viana,F,7,1989
Vickey,F,7,1989
Victorya,F,7,1989
Vidya,F,7,1989
Vitoria,F,7,1989
Wanisha,F,7,1989
Whisper,F,7,1989
Whiteny,F,7,1989
Whittni,F,7,1989
Wilda,F,7,1989
Willette,F,7,1989
Winnifred,F,7,1989
Wynne,F,7,1989
Wynona,F,7,1989
Xavia,F,7,1989
Yajayra,F,7,1989
Yasmene,F,7,1989
Yehudit,F,7,1989
Yetunde,F,7,1989
Yolando,F,7,1989
Yoshimi,F,7,1989
Yulissa,F,7,1989
Yumi,F,7,1989
Zarinah,F,7,1989
Zayna,F,7,1989
Zelina,F,7,1989
Zelma,F,7,1989
Zenovia,F,7,1989
Zuleica,F,7,1989
Zuleima,F,7,1989
Zuleyma,F,7,1989
Zury,F,7,1989
Aarion,F,6,1989
Aarthi,F,6,1989
Abaigeal,F,6,1989
Abelina,F,6,1989
Abigaile,F,6,1989
Abiola,F,6,1989
Abree,F,6,1989
Adan,F,6,1989
